id;Name;ShortDes;Color;Varietal;Price;Size;ABV;Country;Region;Closure;Taste;Smell;Description
105877;2014 Vina 1924 De Angeles Single Vyd Malbec;Malbec from Argentina;Red;['Malbec'];19.99;750 mL;14.8;Argentina;Mendoza;Cork;pepper,   earth,   green,   plum,   mocha and   currant;spice,   earth,   currant and   cherry;Parcel 3, located right next to the winery, supplies the grapes for this mostly tank-fermentedand aged Malbec. It’s a ripe, heady, supple style with layers of sweet fig and bramble fruit anda smooth, textured, lingering finish. 2017-22
105879;2016 Ruffino Chianti Superiore;Sangiovese from Italy;Red;['Sangiovese'];9.29;750 mL;;Italy;Tuscany;Cork;red fruit,   strawberry and   raspberry;asparagus,   green pepper and   red fruit;"This wine pairs beautifully with a wide variety of fresh, seasonal and simply prepared Italian foods. It’s especially delicious with Italian sausage, lasagna, and Italian-inspired fare such as meatball sliders and medium-strength cheeses."" -Winery"
105880;2016 Louis Jadot Chardonnay;Chardonnay from France;White;['Chardonnay'];13.99;750 mL;13.0;France;Burgundy;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;"With fresh floral aromas, the wine shows elegant, rich fruit on the palate. This is one of the purest expressions of Chardonnay in Burgundy. Pairs with most white fish and poultry."" -Importer"
105886;2015 Domaine Albert Grivault Meursault 1er Cru Perrieres;Chardonnay from France;White;['Chardonnay'];98.99;750 mL;13.0;France;Burgundy;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;A classic Meursault from one of the best vineyards in all of Burgundy for Chardonnay.  Only 20 cases imported to the USA from this great producer whose family have been making traditional Meursault since the 1870’s.  This wine has a very balanced character exhibiting beautiful ripe peach and apple flavors with a hint of spiciness.  The wine has an elegant and soft finish that provides great drinking pleasure.
105888;2015 Domaine Thibert Pouilly Vinzelles Les Longeays;Chardonnay from France;White;['Chardonnay'];29.99;750 mL;13.0;France;Burgundy;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;Thibert’s Longeays has always been an under the radar wine that rivals some of the best wines in all of the Macon.  Only 30 cases imported to the UISA.  The wine is very fresh, airy with good acidity.  The elegant nose exhibits wonderful citrus character which can also be found on the intense, mineral-driven flavors.  A very clean and focused wine that is lovely and very refreshing.
105889;2015 Thibert Pouilly Fuisse Vignes Blanches;Chardonnay from France;White;['Chardonnay'];39.99;750 mL;13.0;France;Burgundy;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;One of the best bargains in Burgundy and Christophe Thibert is a master of producing great Chardonnay.  This wine is as good as many wines in Puligny, Chassagne, and Meursault.  A vineyard that is in line to be classified 1er cru within the next couple of years.  This beautiful wine has an elegant floral- nose of pear, apple and citrus aromas. The medium weight, intense and quite rich medium-bodied flavors flash excellent complexity on the bone dry and very tightly wound finish.
105890;2016 Bzikot Puligny Montrachet;Chardonnay from France;White;['Chardonnay'];49.98;750 mL;13.0;France;Burgundy;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;Sylvain Bzikot is quickly becoming a superstar in Puligny.  He is argueably producing the best wines in the Village.  This Village wine exhibits great structure, beautiful balance, and an incredible finish.  It brings to the surface an incredible citrus nose with nice richness and class.
105892;2015 Domaine Maillard Pommard La Chaniere;Pinot Noir from France;Red;['Pinot Noir'];55.99;750 mL;13.0;France;Burgundy;Cork;ripe cherry,   plum,   strawberry,   raspberry and   mushroom;barnyard,   cherry,   plum,   game and   tomato;"La Chaniere is one of the best location sites in Pommard and possibly one of the best bargains.  Most of La Chaniere is classified premier cru, but a small parcel has yet not been designated despite being in La Chaniere and adjacent to Les Vignots premier cru.  This plot was made into a vineyard in the 1970s and the vines have now reached over 40 yrs of age.  We were able to secure 25 cases of the great 2015 vintage (considered one of the best vintages in the last 20 yrs) for the USA. <BR><BR>This is a wine of premier cru quality that comes from the great 2015 vintage and is a classic example of Pommard with its earthy and smoky characteristics.  The wine, from 40 yr old vines comes from plots that are both on the 1er cru sectiont and the non-classified section.  This beautiful wine has plenty of earthy, mushroomy notes on the nose, good structure, still lovely fruit and power on the palate, with nicely balanced tannins, smooth finish.  It is rare to still find a wine from a wonderful vintage in Burgundy direct from the winemaker’s cellar that has some age and still drinking beautifully. <BR><BR>Pascal Maillard comes from a long tradition of winemakers. It goes all the way back to the 1650’s. But it was not until 1952 that Domaine Maillard was founded, by Pascal's father Daniel. They currently own over 20 hectares spreading over 8 villages – Volnay, Pommard, Beaune, Chorey-lès-Beaune, Savigny-lès-Beaune, Meursault, Aloxe Corton, and Ladoix – all in the Côte de Beaune and making regional, village, premier crus, and Grand Crus from the famed Corton Hill. Daniel Maillard’s sons Alain and Pascal run Domaine Maillard Père et Fils, with Pascal focusing on winemaking and Alainl on the vineyards."" -Importer"
105895;2016 Shiloh Legend Fiddler;Blend from Israel;Red;['Petite Sirah', 'Petit Verdot', 'Syrah / Shiraz'];37.99;750 mL;15.2;Israel;Israel;Cork;jam,   dark berry fruit,   high tannin,   black pepper,   blackberry,   lead,   cedar,   molasses,   dark fruit,   currant,   blueberry and   strawberry;spice,   currant,   blackberry,   boysenberry,   blueberry,   jam,   mocha,   leather,   vanilla,   tobacco,   spice box,   cedar and   dark fruit;"MEVUSHAL ""This wine is a blend of Shiraz, Petite Syrah and Petite Verdot. Each varietal involved in the wines was first aged for 8 month separately in French Oak Barrels. Once blended, the blend was then further aged for an additional 8 months in French Oak Barrels. TASTING NOTES: Deep red, dark and opaque color, black fruit aromas and a complex bouquet of cocoa, leather and mint with soft tones of spices. Its body is full, and its finish balanced and prolonged. Aging will further enhance its quality."" -- Importer"
105897;2016 Bzikot Puligny Montrachet Perrieres 1er Cru;Chardonnay from France;White;['Chardonnay'];89.99;750 mL;13.5;France;Burgundy;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;Another great wine from Sylvain Bzikot from one of the best sites in Puligny.  This stony wine has great minerality and character that brings together a wonderful harmony of flavors.  The wine has very fine citrus flavors with tangerine flavors.  A beautiful finish makes this wine one to seek and drink.  A great wine!!!
105899;2015 Ventisquero Grey Pinot Noir;Pinot Noir from Chile;Red;['Pinot Noir'];19.99;750 mL;13.0;Chile;Central Valley;Cork;ripe cherry,   plum,   strawberry,   raspberry and   mushroom;barnyard,   cherry,   plum,   game and   tomato;My first encounter with a Pinot Noir from the Grey range (even if it has been produced since 2011) is the 2015 Grey Pinot Noir, which is produced with fruit from Leyda. Some 15% of the clusters fermented whole in open vats. It has a ripe nose without excess, with notes of sour cherries and some flowers. Quite aromatic. The palate is gentle but with power. This is the first time the Pinot Noir is not filtered, and that's why it was aged for a little longer. 15,000 bottles produced. It was bottled in August 2016.
105900;2015 Daniel Rion Vosne Romanee Les Chaumes;Pinot Noir from France;Red;['Pinot Noir'];79.99;750 mL;13.0;France;Burgundy;Cork;ripe cherry,   plum,   strawberry,   raspberry and   mushroom;barnyard,   cherry,   plum,   game and   tomato;This is reticent at the moment, offering a broad profile infusedwith sandalwood, spice, cherry and chalky notes. Vibrant andfirmly structured, with all the components in balance. Buildsslowly but enticingly to a long, complex aftertaste.
105902;2016 Paulo Laureano Classico Rose;Blend from Portugal;Rose;['Touriga Nacional', 'Tempranillo / Tinto Fino / Tinta Roriz'];8.98;750 mL;13.5;Portugal;Portugal;Cork;"ripe cherry,   peppercorn,   cinnamon,   plum,   red fruit,   berry
,   cherry
,   plum
,   earth
,   leather
 and   herb";"ripe cherry,   peppercorn,   cinnamon,   plum,   red fruit,   berry
,   cherry
,   plum
,   earth
,   leather
 and   herb";Made by one of the top wine makers in Alentejano, the distinguished Paulo Laureano.   This rose results from a careful blend of the best varieties, Aragonez andTouriga Nacional.  It shows significant freshness and notes of raspberry and gooseberry complementing a very balanced palate and a pleasant dry finish.
105904;2015 Meurger Bourgogne Rouge;Pinot Noir from France;Red;['Pinot Noir'];16.99;750 mL;12.5;France;Burgundy;Cork;ripe cherry,   plum,   strawberry,   raspberry and   mushroom;barnyard,   cherry,   plum,   game and   tomato;"The Le Meurger name stems from the word “meurs” (walls), constructed to mark out a property, or built along the edges of plots from stones extracted from the fields. These walls were called “murgers” or “les meurgers,” and with that in mind, we seek to distinguish our entry into the category of Burgundy as more than just a price point. The wines are textbook examples of what their label declares, and no well-versed palate in Burgundy can deny their provenance, or quality, for the money involved. Walls are often built to keep people out; our 'Le Meurger' is a wall built to protect a new tradition of vintage-to-vintage access to the best wines from Burgundy, without a negociant inserting themselves between the cellar and the importer."" -Importer"
105905;2015 Esporao Quinta Dos Murcas Minas;Blend from Portugal;Red;['Touriga Nacional', 'Touriga Franca', 'Tinto Cao', 'Tempranillo / Tinto Fino / Tinta Roriz'];16.98;750 mL;14.0;Portugal;Portugal;Cork;"ripe cherry,   peppercorn,   cinnamon,   plum,   red fruit,   cocoa,   honey,   vanilla,   butterscotch,   dark fruit,   spice,   earth,   perfume,   floral,   violet,   berry
,   cherry
,   plum
,   earth
,   leather
 and   herb";"ripe cherry,   peppercorn,   cinnamon,   plum,   red fruit,   cocoa,   honey,   vanilla,   butterscotch,   dark fruit,   spice,   earth,   perfume,   floral,   violet,   berry
,   cherry
,   plum
,   earth
,   leather
 and   herb";The vineyards are planted in schistose soils both vertically and on terraces at altitudes between 360 ft and 985 ft. South-facing, there are five water springs (called minas) that help to cool the area and influence the vineyard’s terroir. This is a concentrated wine, with a balance of ripe fruit and the characteristic freshness of Quinta dos Murças.
105906;2015 Quinta De Cabriz Dao;Blend from Portugal;Red;['Alfrocheiro Preto', 'Tempranillo / Tinto Fino / Tinta Roriz', 'Touriga Nacional'];6.99;750 mL;13.0;Portugal;Portugal;Cork;"blackberry,    red licorice,    tar,    rosewater,   berry
,   cherry
,   plum
,   earth
,   leather
,   herb,   ripe cherry,   peppercorn,   cinnamon,   plum and   red fruit";"red fruit,    tar,    smoke,    garrigue,    cranberry,    red currant,   berry
,   cherry
,   plum
,   earth
,   leather
,   herb,   ripe cherry,   peppercorn,   cinnamon and   plum";The Quinta de Cabriz Dao is a blend of the indigenous varieties Tinta Roriz (known as Tempranillo in Spain), Touriga Nacional and Alfrocheiro and is aged in French oak. This deeply-colored red wine is medium-to-full-bodied, a bit lighter than wines from the Douro, with impressive concentration of flavor.<BR><BR>As Wine Spectator notes, Cabriz consistently excels in the under-$20 range.<BR><BR> Simply put one of the best values under $10.00 a wine to buy by the case. 
105908;2016 Kali Hart Pinot Noir;Pinot Noir from United States;Red;['Pinot Noir'];15.01;750 mL;14.6;United States;California;Screwtop;ripe cherry,   plum,   strawberry,   raspberry and   mushroom;barnyard,   cherry,   plum,   game and   tomato;"Our Talbott Pinot Noir, Kali Hart is a pure fruit expression of our vineyard. It is made to be bright and appealing upon release, with the fresh, cool-climate flavors for whichthe Monterey County AVA is known. It has a beautiful, deep ruby color with bright fruit aromas of cranberry, currant and plum, as well as hints of vanilla. The crisp red fruit flavors continue on the palate, where they are accentuated by soft, smoothtannins. The finish is long with lush fruit and hints of vanilla and French oak. Kali Hart Pinot Noir is named after Robb Talbott’s youngest daughter."" -- Winery"
105915;2015 Porca De Murca Douro;Blend from Portugal;Red;['Touriga Nacional', 'Tinta Barroca', 'Tempranillo / Tinto Fino / Tinta Roriz'];7.98;750 mL;13.5;Portugal;Portugal;Cork;"ripe cherry,   peppercorn,   cinnamon,   plum,   red fruit,   floral,   blackberry,   cassis,   tannins,   berry
,   cherry
,   plum
,   earth
,   leather
 and   herb";"ripe cherry,   peppercorn,   cinnamon,   plum,   red fruit,   floral,   blackberry,   cassis,   berry
,   cherry
,   plum
,   earth
,   leather
 and   herb";"Porca de Murça Red’s fresh and tasteful character makes it the most popular red wine in the Douro Region, and constantly recommended as a daily partner for meals. With no oak ageing, it shows a clean, deep and bright ruby coloured wine with red berry and cherry notes showing intensity and freshness. Ripe fruit flavours, excellent structure, velvety and very well balanced."" -- Winery"
105930;2016 Kali Hart Chardonnay;Chardonnay from United States;White;['Chardonnay'];14.01;750 mL;14.5;United States;California;Screwtop;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;"A pure fruit expression of Talbott Chardonnay, Kali Hart is lush and lively. Minimal winemaker influence allows Kali Hart Chardonnay to showcase the strength of Talbott's estate vineyards. The rich, inviting nose shows bright tropical notes that continue on the palate, where refreshing flavors of pineapple and honeydew are complimented by refreshing acidity. A generous mid-palate leads to a long citrus and tropical fruit finish with hints of French oak and minerality."" - Winery"
105932;2015 Barons Edmond Et Benjamin De Rothschild Haut Medoc (U)P;Blend from France;Red;['Cabernet Sauvignon', 'Merlot'];29.99;750 mL;13.5;France;Bordeaux;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak,   vanilla,   black cherry,   plum,   smoke,   toast and   tar;currant,   blackberry,   cherry,   cedar,   cigar box,   violet,   rose,   truffle,   earth,   coffee and   leather;"MEVUSHAL ""Classic left-bank Bordeaux. Complex yet delicate with herbal and spice flavors. Pair with full flavored meat, fish chicken and veal."" -- Importer"
105933;2016 Or Haganuz Blanc Amuka Series;Blend from Israel;White;['Sauvignon Blanc', 'Chardonnay'];15.99;750 mL;12.5;Israel;Israel;Cork;grass,   gooseberry,   grapefruit,   lime,   melon,   citrus,   mineral,   flint,   apple,   pear,   peach,   apricot,   lemon,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   kiwi,   citrus,   stone,   grapefruit,   melon,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   butter,   cream and   vanilla;"NOT MEVUSHAL""This wine was produced from Avtalion and Yohanon vineyards in the northern Galilee. Lot is only 9,000 square meters large, at 830 meters above sea level, on a western-facing slope with a moderate incline. Soil is heavy basalt."" -- Winery"
105934;2014 Psagot Edom Red Blend Judean Hills;Blend from Israel;Red;['Cabernet Sauvignon', 'Merlot', 'Cabernet Franc'];30.99;750 mL;14.0;Israel;Israel;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak,   vanilla,   black cherry,   plum,   smoke,   toast,   tar,   tobacco,   raspberry,   cassis,   violet,   pepper and   green bean;currant,   blackberry,   cherry,   cedar,   cigar box,   violet,   rose,   truffle,   earth,   coffee,   leather,   tobacco,   broccoli,   berry and   flower;"Rich spicy vanilla notes with berries black currants and oriental spice. Pair with roasted meats, stews, robust pasta dishes.<BR><BR>Grapes used in our Psagot Edom come from vineyards north of Jerusalem. The wine is boasts a rich structure and a long finish: a powerfully classic red blend."" -- Importer"
105935;2016 Segal;Chardonnay from Israel;White;['Chardonnay'];13.97;750 mL;14.0;Israel;Israel;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;"MEVUSHAL""Medium bodied, fresh tropical fruit and melon aromas. Pair with casual dishes such as pasta or fish."" -- Importer"
105937;2016 Herzog Lineage Cabernet Sauvignon;Cabernet Sauvignon from United States;Red;['Cabernet Sauvignon'];14.99;750 mL;14.5;United States;California;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;"""Grown in Paso Robles, California, this bold and rich CabernetSauvignon displays wonderful aromas of black cherry, boysenberryand tobacco. A soft mouth feel and pleasantly rich softtannin makes this big red a perfect food wine."" -- Winery"
105938;2016 Herzog Lineage Chardonnay;Chardonnay from United States;White;['Chardonnay'];14.99;750 mL;14.0;United States;California;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;"The grapes for this wine were carefully selected from vineyards in Clarksburg, California. This full bodied and complex Chardonnay exhibits all of the elegant characteristics of the varietal grown in this renowned appellation with top notes of citrus and tropical fruit. Enjoy this wine slightly chilled with herb roasted chicken or almond crusted fish. The structure of this wine will allow it to age for up to 5 years if properly stored at 55°-60°F."" -- Distributor"
105939;2016 Herzog Lineage Pinot Noir;Pinot Noir from United States;Red;['Pinot Noir'];14.99;750 mL;14.5;United States;California;Cork;ripe cherry,   plum,   strawberry,   raspberry and   mushroom;barnyard,   cherry,   plum,   game and   tomato;"Grown in Clarksburg, this Pinot Noir is a wonderful example of the varietal, boasting intense aromas of red cherry and chocolate. Soft and elegant with notes of ripe black cherry and strawberry jam on the palate. A kiss of oak brings out hints of sandalwood ans cinnamon to a smooth and lasting finish."" -- Distributor"
105941;2015 Tzafona Chardonnay;Chardonnay from Canada;White;['Chardonnay'];14.99;750 mL;13.0;Canada;Ontario;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;"NOT MEVUSHAL ""The 2015 Tzafona Cellars Chardonnay has a light yellow color, straw hay hue to it with maybe some green tinges which makes it a nice inviting color. The wine has a very clean smell. The unoaked Chardonnay has a much more of a clean fruity smell, like a mix of a lemon and a pear, as well as some citrus notes. Tzafona Cellars located in Ontario, Canada, lends the wine a good mineral and acidic aroma. This wine is light bodied but the acid comes on strong, but is present throughout so its not unbalanced. The lemon hits mid palate and lingers for a lemon finish. This wine is clean and crisp, and has a fairly long finish. It is a very nice and enjoyable wine to drink, nothing crazy complex about the flavors, but it has a good balance at the finish."" -- Distributor"
105942;2014 Jezreel Adumim Red;Blend from Israel;Red;['Syrah / Shiraz', 'Carignan / Carinena', 'Argaman'];22.99;750 mL;14.2;Israel;Israel;Cork;currant,   blueberry,   blackberry,   strawberry,   cherry,   raspberry,   licorice,   anise,   plum,    berry and    smoke;spice box,   cedar,   dark fruit,   violet,   rose petal,   oak,   smoke,   mushroom,   plum,    berry and    smoke;"NON-MEVUSHAL""A fusion of three varietals : Syrah, Carignan , and Argaman , telling a unique Israeli story of tradition and modernity . Each is aged separately for 20 months in oak barrels , resulting in this rich, deep and intense Israeli wine. Big, bold, fruity, smooth, and spicy."" -- Importer"
105944;2016 Rodney Strong Chardonnay;Chardonnay from United States;White;['Chardonnay'];12.66;750 mL;13.5;United States;California;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;"Displays aromas of baked apple, pear and citrus along with white blossom aromas. On the palate, the baked fruit and toasty brioche leads to a creamy, well-balanced finish."" -- Winery"
105948;2016 Chateau St Michelle Riesling;Riesling from United States;White;['Riesling'];8.19;750 mL;;United States;Washington;Cork;apple,   pear,   peach,   apricot and   honey;petrol,   flint,   rose petal,   violet,   orange peel,   apple,   pear and   peach;“The Chateau Ste. Michelle Dry Riesling is a dry, refreshing style of Riesling with beautiful fruit flavors, crisp acidity and an elegant finish. It offers inviting sweet citrus aromas and flavors. This is an incredibly versatile food wine and my favorite with oysters.” -Winemaker
105973;2017 Dandelion Vineyards Wishing Clock Sauvignon Blanc;Sauvignon Blanc from Australia;White;['Sauvignon Blanc'];12.98;750 mL;13.0;Australia;South Australia;Screwtop;grass,   gooseberry,   grapefruit,   lime,   melon,   citrus,   mineral and   flint;apple,   pear,   kiwi,   citrus,   stone,   grapefruit and   melon;"Distinctive lifted fresh nose of Sauvignon fruit purity, outrageous lift of grapefruit mixed with fragrant gooseberries. A burst of fresh, radiant almost incandescent scents of fizzing limes lemongrass, Thai mint and lemon rind. The palate is three dimensional with high impact, mouth-filling pithy grapefruit juice and fresh layers of mineral like flavor in the middle palate before a long zesty citrus tinged ‘juicy fruit’ finish""- Winery"
105974;2017 Baron Herzog Cabernet Jeunesse;Cabernet Sauvignon from United States;Red;['Cabernet Sauvignon'];10.97;750 mL;12.5;United States;California;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;Jeunesse Cabernet Sauvignon displays a vibrant ruby color, soft texture and perceived sweetness on the palate, with aromas of fresh berry, cherry and floral notes. In an effort to produce a wine that exhibits this kind of character, we cold fermented ripe grapes in exclusively stainless steel tanks.
105975;2016 Baron Herzog Cabernet Sauvignon;Cabernet Sauvignon from United States;Red;['Cabernet Sauvignon'];8.98;750 mL;13.5;United States;California;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;"With aromas of blackberry and mild oak, this is a full- bodied, rich wine that boasts layers of berry, currant, and anise flavors, which linger on the finish."" - Winery"
105976;2017 Baron Herzog Chardonnay;Chardonnay from United States;White;['Chardonnay'];8.98;750 mL;13.5;United States;California;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;"With aromas of blackberry and mild oak, this is a full- bodied, rich wine that boasts layers of berry, currant, and anise flavors, which linger on the finish."" - Winery"
105977;2016 Goose Bay Pinot Noir New Zealand;Pinot Noir from New Zealand;Red;['Pinot Noir'];19.98;750 mL;13.5;New Zealand;South Island;Screwtop;ripe cherry,   plum,   strawberry,   raspberry and   mushroom;barnyard,   cherry,   plum,   game and   tomato;"Goose Bay’s approach to winemaking is rather simple. Goose Bay’s winemakers also don’t believe in building a winery business by constantly talking about how great they are. They are in the business because they love the life...the viticulture, the winemaking, the marketing and the people they work with and meet. They also love doing unusual and challenging things...such as Kosher and Compassion wines. They enjoy doing all these things and if they can make the world a little better through the promotion of these wines, then so be it. Philip Jones is the Managing Director & Senior Winemaker. Philip founded the winery in 1990 and has guided it through its critical growth stage. Mathew Rutherford, winemaker and manager, has been with the winery since 1991. He has earned his position as Winemaker and Manager through dedication and hard work. His skills in making a diverse range of wines is to be applauded. Ripe berries with hints of cherry."" -Winery"
105978;2016 Teperberg Impression Merlot Judean Hills;Merlot from Israel;Red;['Merlot'];14.97;750 mL;13.3;Israel;Israel;Cork;currant,   black cherry,   plum,   bell pepper,   olive,   oak,   smoke,   toast and   tar;violet,   rose,   truffle,   earth,   coffee and   leather;NOT MEVUSHAL
105984;2013 D;Syrah / Shiraz from Australia;Red;['Syrah / Shiraz'];55.99;750 mL;14.5;Australia;South Australia;Screwtop;currant,   blueberry,   blackberry and   strawberry;spice box,   cedar and   dark fruit;"“Crushed and destemmed, cultured yeast, open-fermented with heading down boards, one-third fermented in barrel, followed by up to 18 months in French oak. Inky purple-crimson hue; standard d'Arenberg vinification finishing the last third of the primary fermentation and mlf in barrel; a powerful, archetypal d'Arenberg shiraz, swimming with black fruits of every description, dark chocolate and a generous helping of chewy tannins.”"
105985;2016 Matosevic Alba Malvasia;Malvasia from Slovenia;White;['Malvasia'];16.99;750 mL;13.0;Slovenia;Slovenia;Cork;peach,   apricot,   white currant,   apple and   lemon;peach,   apricot,   white currant,   apple and   lemon;Winemaker  Ivica Matošević has been described by Steven Spurrier as “Croatia’s best winemaker”,100% Istrian Malvasia, this wine is a blend of four vineyards (Kastanjari, Vrh, Santa Lucia, Baredine) located on the west coast of Istria, in an area called Buje (in Croatian, Bujstina), just 50 miles away from Venice. They are 100 meters high on a little hill, a few miles away from the shore. Aged in stainless steel vats on fine lees. The 2016 vintage is one of the best. Alluring aromas of camomile, acacia, lime zest, quince, pear, apricot and ripe nectarine. An incredibly crisp acidity beautifully balances a touch of sweetness. A long finish marked by a tremendous minerality. -- Importer
105987;2015 Chateau Gloria;Blend from France;Red;['Cabernet Sauvignon', 'Merlot', 'Petit Verdot', 'Cabernet Franc'];42.99;750 mL;13.5;France;Bordeaux;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak,   vanilla,   black cherry,   plum,   smoke,   toast,   tar,   lead,   cedar,   molasses,   dark fruit,   tobacco,   raspberry,   cassis,   violet,   pepper and   green bean;currant,   blackberry,   cherry,   cedar,   cigar box,   violet,   rose,   truffle,   earth,   coffee,   leather,   mocha,   vanilla,   tobacco,   broccoli,   berry and   flower;One of two classed-growth estates in Saint-Julien owned by the descendants of Henri Martin, this estate has been renovated and the results show in this well-crafted wine. Ripe tannins are balanced by smoky blackberry fruits and pure, clean acidity. Drink the wine from 2024.
105988;2015 Chateau Siaurac;Blend from France;Red;['Merlot', 'Cabernet Franc', 'Malbec'];22.0;750 mL;12.5;France;Bordeaux;Cork;currant,   black cherry,   plum,   bell pepper,   olive,   oak,   smoke,   toast,   tar,   tobacco,   raspberry,   cassis,   violet,   pepper,   green bean,   earth,   green and   mocha;violet,   rose,   truffle,   earth,   coffee,   leather,   tobacco,   broccoli,   berry,   flower,   spice,   currant and   cherry;"The 2015 Siaurac has long been making some ""nifty"" Lalande-de-Pomerol and this is well worth investigating. It has a sensual, fruit-forward bouquet with plenty of black cherry and cassis fruit that does not overpower. The palate is medium-bodied with fine grain tannin. There is a couple of layers of new oak to be absorbed, but there is sufficient fruit to do that and it finished with attractive truffle and white pepper notes that offer fine salinity."
105992;2015 Nicolas Joly Savennieres Coulee De Serrant;Chenin Blanc from France;White;['Chenin Blanc'];99.99;750 mL;15.0;France;Loire;Cork;honeysuckle,   quince,   melon and   cantaloupe;honeydew,   iodine,   grass,   citrus,   melon and   kiwi;"Savennieres Coulée de Serrant is one of three monopoles in France that is its own appellation. It has been considered one of the best sites in France for making white wine for hundreds of years. It was first planted in 1130 by the Cistercian monks. It totals seven hectares and it has very steep slopes with sunny south / south-east exposure. The soils are quite shallow and composed of schist and quartz. Vineyard work is done by horse or by hand and the yields are normally 20-25hl/ha, although up to 40hl/ha are allowed. The vines are 35-40 year-old vines; and the oldest were planted in 1935. Vines are replaced by selection massale when necessary."
105999;2015 San Polo Toscana Rubio;Sangiovese from Italy;Red;['Sangiovese'];11.97;750 mL;14.5;Italy;Tuscany;Cork;red fruit,   strawberry and   raspberry;asparagus,   green pepper and   red fruit;A red with dark berry, rust and iron character with hints of cocoa powder. Medium body, integrated tannins and a flavorful finish. Shows focus and energy. Drink now.
